,Y1,Y2,X1,X2,X3,X4,X5                                      ,Ghi chu: Bien Xi la bien giai thich     (bien input)
2440,1.41,1.86,150.0,2.0,1.4,3000.0,800.0,
2441,1.39,1.64,100.0,2.0,1.4,3000.0,800.0,
2442,1.39,1.64,100.0,3.0,1.4,3000.0,800.0,
2443,1.41,1.85,150.0,3.0,1.4,3000.0,800.0,
2444,1.41,1.83,150.0,4.0,1.4,3000.0,800.0,
2445,1.43,2.18,200.0,4.0,1.4,3000.0,800.0,
2446,1.46,2.45,250.0,4.0,1.4,3000.0,800.0,
2447,1.48,2.69,300.0,4.0,1.4,3000.0,800.0,
2448,1.43,1.56,0.0,0.0,1.45,3000.0,800.0,
2449,1.54,2.75,300.0,2.0,1.45,3000.0,800.0,
2450,1.54,2.74,300.0,3.0,1.45,3000.0,800.0,
2451,1.48,2.22,200.0,3.0,1.45,3000.0,800.0,
2452,1.48,2.22,200.0,2.0,1.45,3000.0,800.0,
2453,1.51,2.48,250.0,2.0,1.45,3000.0,800.0,
2454,1.51,2.48,250.0,3.0,1.45,3000.0,800.0,
2455,1.43,1.65,50.0,1.0,1.45,3000.0,800.0,
2456,1.43,1.68,100.0,1.0,1.45,3000.0,800.0,
2457,1.46,1.91,150.0,2.0,1.45,3000.0,800.0,
2458,1.43,1.68,100.0,2.0,1.45,3000.0,800.0,
2459,1.43,1.68,100.0,3.0,1.45,3000.0,800.0,
2460,1.46,1.9,150.0,3.0,1.45,3000.0,800.0,
2461,1.46,1.88,150.0,4.0,1.45,3000.0,800.0,
2462,1.48,2.21,200.0,4.0,1.45,3000.0,800.0,
2463,1.51,2.48,250.0,4.0,1.45,3000.0,800.0,
2464,1.54,2.73,300.0,4.0,1.45,3000.0,800.0,
2465,1.48,1.61,0.0,0.0,1.5,3000.0,800.0,
2466,1.59,2.79,300.0,2.0,1.5,3000.0,800.0,
2467,1.59,2.78,300.0,3.0,1.5,3000.0,800.0,
2468,1.53,2.26,200.0,3.0,1.5,3000.0,800.0,
2469,1.53,2.27,200.0,2.0,1.5,3000.0,800.0,
2470,1.56,2.53,250.0,2.0,1.5,3000.0,800.0,
2471,1.56,2.52,250.0,3.0,1.5,3000.0,800.0,
2472,1.48,1.7,50.0,1.0,1.5,3000.0,800.0,
2473,1.48,1.73,100.0,1.0,1.5,3000.0,800.0,
2474,1.5,1.95,150.0,2.0,1.5,3000.0,800.0,
2475,1.48,1.73,100.0,2.0,1.5,3000.0,800.0,
2476,1.48,1.72,100.0,3.0,1.5,3000.0,800.0,
2477,1.5,1.95,150.0,3.0,1.5,3000.0,800.0,
2478,1.5,1.93,150.0,4.0,1.5,3000.0,800.0,
2479,1.54,2.26,200.0,4.0,1.5,3000.0,800.0,
2480,1.56,2.52,250.0,4.0,1.5,3000.0,800.0,
2481,1.59,2.77,300.0,4.0,1.5,3000.0,800.0,
2482,1.52,1.65,0.0,0.0,1.55,3000.0,800.0,
2483,1.64,2.83,300.0,2.0,1.55,3000.0,800.0,
2484,1.64,2.82,300.0,3.0,1.55,3000.0,800.0,
2485,1.59,2.31,200.0,3.0,1.55,3000.0,800.0,
2486,1.59,2.31,200.0,2.0,1.55,3000.0,800.0,
2487,1.61,2.56,250.0,2.0,1.55,3000.0,800.0,
2488,1.62,2.56,250.0,3.0,1.55,3000.0,800.0,
2489,1.52,1.73,50.0,1.0,1.55,3000.0,800.0,
2490,1.53,1.78,100.0,1.0,1.55,3000.0,800.0,
2491,1.56,1.99,150.0,2.0,1.55,3000.0,800.0,
2492,1.52,1.78,100.0,2.0,1.55,3000.0,800.0,
2493,1.52,1.77,100.0,3.0,1.55,3000.0,800.0,
2494,1.55,1.99,150.0,3.0,1.55,3000.0,800.0,
2495,1.56,1.97,150.0,4.0,1.55,3000.0,800.0,
2496,1.59,2.31,200.0,4.0,1.55,3000.0,800.0,
2497,1.61,2.56,250.0,4.0,1.55,3000.0,800.0,
2498,1.64,2.81,300.0,4.0,1.55,3000.0,800.0,
2499,1.56,1.7,0.0,0.0,1.6,3000.0,800.0,
2500,1.68,2.86,300.0,2.0,1.6,3000.0,800.0,
2501,1.69,2.85,300.0,3.0,1.6,3000.0,800.0,
2502,1.65,2.35,200.0,3.0,1.6,3000.0,800.0,
2503,1.64,2.35,200.0,2.0,1.6,3000.0,800.0,
2504,1.67,2.6,250.0,2.0,1.6,3000.0,800.0,
2505,1.67,2.6,250.0,3.0,1.6,3000.0,800.0,
2506,1.56,1.75,50.0,1.0,1.6,3000.0,800.0,
2507,1.56,1.82,100.0,1.0,1.6,3000.0,800.0,
2508,1.62,2.04,150.0,2.0,1.6,3000.0,800.0,
2509,1.56,1.82,100.0,2.0,1.6,3000.0,800.0,
2510,1.56,1.82,100.0,3.0,1.6,3000.0,800.0,
2511,1.62,2.03,150.0,3.0,1.6,3000.0,800.0,
2512,1.62,2.03,150.0,4.0,1.6,3000.0,800.0,
2513,1.65,2.34,200.0,4.0,1.6,3000.0,800.0,
2514,1.67,2.59,250.0,4.0,1.6,3000.0,800.0,
2515,1.69,2.84,300.0,4.0,1.6,3000.0,800.0,
2516,1.58,1.73,0.0,0.0,1.65,3000.0,800.0,
2517,1.74,2.9,300.0,2.0,1.65,3000.0,800.0,
2518,1.74,2.89,300.0,3.0,1.65,3000.0,800.0,
2519,1.7,2.39,200.0,3.0,1.65,3000.0,800.0,
2520,1.7,2.39,200.0,2.0,1.65,3000.0,800.0,
2521,1.72,2.64,250.0,2.0,1.65,3000.0,800.0,
2522,1.72,2.63,250.0,3.0,1.65,3000.0,800.0,
2523,1.59,1.79,50.0,1.0,1.65,3000.0,800.0,
2524,1.63,1.88,100.0,1.0,1.65,3000.0,800.0,
2525,1.68,2.1,150.0,2.0,1.65,3000.0,800.0,
2526,1.63,1.88,100.0,2.0,1.65,3000.0,800.0,
2527,1.63,1.88,100.0,3.0,1.65,3000.0,800.0,
2528,1.68,2.09,150.0,3.0,1.65,3000.0,800.0,
2529,1.68,2.08,150.0,4.0,1.65,3000.0,800.0,
2530,1.7,2.39,200.0,4.0,1.65,3000.0,800.0,
2531,1.72,2.63,250.0,4.0,1.65,3000.0,800.0,
2532,1.74,2.88,300.0,4.0,1.65,3000.0,800.0,
2533,1.62,1.77,0.0,0.0,1.7,3000.0,800.0,
2534,1.79,2.94,300.0,2.0,1.7,3000.0,800.0,
2535,1.79,2.93,300.0,3.0,1.7,3000.0,800.0,
2536,1.75,2.43,200.0,3.0,1.7,3000.0,800.0,
2537,1.75,2.43,200.0,2.0,1.7,3000.0,800.0,
2538,1.77,2.68,250.0,2.0,1.7,3000.0,800.0,
2539,1.77,2.67,250.0,3.0,1.7,3000.0,800.0,
2540,1.65,1.83,50.0,1.0,1.7,3000.0,800.0,
2541,1.7,1.94,100.0,1.0,1.7,3000.0,800.0,
2542,1.73,2.15,150.0,2.0,1.7,3000.0,800.0,
2543,1.7,1.94,100.0,2.0,1.7,3000.0,800.0,
2544,1.7,1.94,100.0,3.0,1.7,3000.0,800.0,
2545,1.74,2.15,150.0,3.0,1.7,3000.0,800.0,
2546,1.74,2.14,150.0,4.0,1.7,3000.0,800.0,
2547,1.76,2.43,200.0,4.0,1.7,3000.0,800.0,
2548,1.77,2.67,250.0,4.0,1.7,3000.0,800.0,
2549,1.79,2.92,300.0,4.0,1.7,3000.0,800.0,
2550,1.67,1.83,0.0,0.0,1.75,3000.0,800.0,
2551,1.83,2.98,300.0,2.0,1.75,3000.0,800.0,
2552,1.83,2.97,300.0,3.0,1.75,3000.0,800.0,
2553,1.8,2.48,200.0,3.0,1.75,3000.0,800.0,
2554,1.8,2.48,200.0,2.0,1.75,3000.0,800.0,
2555,1.82,2.73,250.0,2.0,1.75,3000.0,800.0,
2556,1.82,2.72,250.0,3.0,1.75,3000.0,800.0,
2557,1.72,1.88,50.0,1.0,1.75,3000.0,800.0,
2558,1.75,1.99,100.0,1.0,1.75,3000.0,800.0,
2559,1.78,2.21,150.0,2.0,1.75,3000.0,800.0,
2560,1.75,1.99,100.0,2.0,1.75,3000.0,800.0,
2561,1.76,2.0,100.0,3.0,1.75,3000.0,800.0,
2562,1.78,2.2,150.0,3.0,1.75,3000.0,800.0,
2563,1.79,2.2,150.0,4.0,1.75,3000.0,800.0,
2564,1.8,2.48,200.0,4.0,1.75,3000.0,800.0,
2565,1.82,2.71,250.0,4.0,1.75,3000.0,800.0,
2566,1.83,2.96,300.0,4.0,1.75,3000.0,800.0,
2567,1.73,1.87,0.0,0.0,1.8,3000.0,800.0,
2568,1.87,3.02,300.0,2.0,1.8,3000.0,800.0,
2569,1.87,3.01,300.0,3.0,1.8,3000.0,800.0,
2570,1.85,2.53,200.0,3.0,1.8,3000.0,800.0,
2571,1.85,2.53,200.0,2.0,1.8,3000.0,800.0,
2572,1.86,2.78,250.0,2.0,1.8,3000.0,800.0,
2573,1.86,2.77,250.0,3.0,1.8,3000.0,800.0,
2574,1.77,1.92,50.0,1.0,1.8,3000.0,800.0,
2575,1.81,2.03,100.0,1.0,1.8,3000.0,800.0,
2576,1.83,2.27,150.0,2.0,1.8,3000.0,800.0,
2577,1.81,2.04,100.0,2.0,1.8,3000.0,800.0,
2578,1.81,2.04,100.0,3.0,1.8,3000.0,800.0,
2579,1.83,2.27,150.0,3.0,1.8,3000.0,800.0,
2580,1.84,2.27,150.0,4.0,1.8,3000.0,800.0,
2581,1.84,2.53,200.0,4.0,1.8,3000.0,800.0,
2582,1.86,2.76,250.0,4.0,1.8,3000.0,800.0,
2583,1.87,2.99,300.0,4.0,1.8,3000.0,800.0,
2584,1.79,1.92,0.0,0.0,1.85,3000.0,800.0,
2585,1.91,3.06,300.0,2.0,1.85,3000.0,800.0,
2586,1.91,3.05,300.0,3.0,1.85,3000.0,800.0,
2587,1.89,2.57,200.0,3.0,1.85,3000.0,800.0,
2588,1.89,2.57,200.0,2.0,1.85,3000.0,800.0,
2589,1.91,2.83,250.0,2.0,1.85,3000.0,800.0,
2590,1.9,2.82,250.0,3.0,1.85,3000.0,800.0,
2591,1.82,1.98,50.0,1.0,1.85,3000.0,800.0,
2592,1.87,2.09,100.0,1.0,1.85,3000.0,800.0,
2593,1.87,2.32,150.0,2.0,1.85,3000.0,800.0,
2594,1.87,2.09,100.0,2.0,1.85,3000.0,800.0,
2595,1.87,2.1,100.0,3.0,1.85,3000.0,800.0,
2596,1.87,2.32,150.0,3.0,1.85,3000.0,800.0,
2597,1.87,2.32,150.0,4.0,1.85,3000.0,800.0,
2598,1.89,2.57,200.0,4.0,1.85,3000.0,800.0,
2599,1.9,2.8,250.0,4.0,1.85,3000.0,800.0,
2600,1.91,3.04,300.0,4.0,1.85,3000.0,800.0,
2601,1.84,1.96,0.0,0.0,1.9,3000.0,800.0,
2602,1.95,3.12,300.0,2.0,1.9,3000.0,800.0,
2603,1.95,3.11,300.0,3.0,1.9,3000.0,800.0,
2604,1.93,2.62,200.0,3.0,1.9,3000.0,800.0,
2605,1.93,2.63,200.0,2.0,1.9,3000.0,800.0,
2606,1.95,2.89,250.0,2.0,1.9,3000.0,800.0,
2607,1.95,2.87,250.0,3.0,1.9,3000.0,800.0,
2608,1.88,2.03,50.0,1.0,1.9,3000.0,800.0,
2609,1.9,2.13,100.0,1.0,1.9,3000.0,800.0,
2610,1.91,2.38,150.0,2.0,1.9,3000.0,800.0,
2611,1.9,2.13,100.0,2.0,1.9,3000.0,800.0,
2612,1.9,2.14,100.0,3.0,1.9,3000.0,800.0,
2613,1.91,2.38,150.0,3.0,1.9,3000.0,800.0,
2614,1.91,2.38,150.0,4.0,1.9,3000.0,800.0,
2615,1.93,2.62,200.0,4.0,1.9,3000.0,800.0,
2616,1.95,2.86,250.0,4.0,1.9,3000.0,800.0,
2617,1.95,3.09,300.0,4.0,1.9,3000.0,800.0,
2618,1.11,1.05,0.0,0.0,1.25,3000.0,150.0,
2619,1.28,2.18,300.0,2.0,1.25,3000.0,150.0,
2620,1.28,2.14,300.0,3.0,1.25,3000.0,150.0,
2621,1.24,1.61,200.0,3.0,1.25,3000.0,150.0,
2622,1.24,1.66,200.0,2.0,1.25,3000.0,150.0,
2623,1.28,1.85,250.0,2.0,1.25,3000.0,150.0,
2624,1.28,1.85,250.0,3.0,1.25,3000.0,150.0,
2625,1.14,1.12,50.0,1.0,1.25,3000.0,150.0,
2626,1.16,1.2,100.0,1.0,1.25,3000.0,150.0,
2627,1.2,1.33,150.0,2.0,1.25,3000.0,150.0,
2628,1.16,1.21,100.0,2.0,1.25,3000.0,150.0,
2629,1.17,1.21,100.0,3.0,1.25,3000.0,150.0,
2630,1.2,1.35,150.0,3.0,1.25,3000.0,150.0,
2631,1.2,1.37,150.0,4.0,1.25,3000.0,150.0,
2632,1.25,1.57,200.0,4.0,1.25,3000.0,150.0,
2633,1.28,1.84,250.0,4.0,1.25,3000.0,150.0,
2634,1.27,2.13,300.0,4.0,1.25,3000.0,150.0,
2635,1.16,1.09,0.0,0.0,1.3,3000.0,150.0,
2636,1.31,2.21,300.0,2.0,1.3,3000.0,150.0,
2637,1.32,2.17,300.0,3.0,1.3,3000.0,150.0,
2638,1.29,1.65,200.0,3.0,1.3,3000.0,150.0,
2639,1.29,1.7,200.0,2.0,1.3,3000.0,150.0,
2640,1.31,1.87,250.0,2.0,1.3,3000.0,150.0,
2641,1.31,1.87,250.0,3.0,1.3,3000.0,150.0,
2642,1.19,1.17,50.0,1.0,1.3,3000.0,150.0,
2643,1.21,1.25,100.0,1.0,1.3,3000.0,150.0,
2644,1.24,1.38,150.0,2.0,1.3,3000.0,150.0,
2645,1.21,1.26,100.0,2.0,1.3,3000.0,150.0,
2646,1.21,1.26,100.0,3.0,1.3,3000.0,150.0,
2647,1.24,1.39,150.0,3.0,1.3,3000.0,150.0,
2648,1.24,1.41,150.0,4.0,1.3,3000.0,150.0,
2649,1.3,1.62,200.0,4.0,1.3,3000.0,150.0,
2650,1.31,1.86,250.0,4.0,1.3,3000.0,150.0,
2651,1.32,2.16,300.0,4.0,1.3,3000.0,150.0,
2652,1.2,1.13,0.0,0.0,1.35,3000.0,150.0,
2653,1.36,2.25,300.0,2.0,1.35,3000.0,150.0,
2654,1.36,2.21,300.0,3.0,1.35,3000.0,150.0,
2655,1.34,1.68,200.0,3.0,1.35,3000.0,150.0,
2656,1.33,1.73,200.0,2.0,1.35,3000.0,150.0,
2657,1.35,1.9,250.0,2.0,1.35,3000.0,150.0,
2658,1.35,1.9,250.0,3.0,1.35,3000.0,150.0,
2659,1.23,1.22,50.0,1.0,1.35,3000.0,150.0,
2660,1.25,1.29,100.0,1.0,1.35,3000.0,150.0,
2661,1.29,1.42,150.0,2.0,1.35,3000.0,150.0,
2662,1.25,1.3,100.0,2.0,1.35,3000.0,150.0,
2663,1.25,1.3,100.0,3.0,1.35,3000.0,150.0,
2664,1.29,1.43,150.0,3.0,1.35,3000.0,150.0,
2665,1.29,1.45,150.0,4.0,1.35,3000.0,150.0,
2666,1.34,1.65,200.0,4.0,1.35,3000.0,150.0,
2667,1.35,1.9,250.0,4.0,1.35,3000.0,150.0,
2668,1.36,2.19,300.0,4.0,1.35,3000.0,150.0,
2669,1.24,1.18,0.0,0.0,1.4,3000.0,150.0,
2670,1.4,2.28,300.0,2.0,1.4,3000.0,150.0,
2671,1.4,2.24,300.0,3.0,1.4,3000.0,150.0,
2672,1.37,1.71,200.0,3.0,1.4,3000.0,150.0,
2673,1.37,1.76,200.0,2.0,1.4,3000.0,150.0,
2674,1.39,1.93,250.0,2.0,1.4,3000.0,150.0,
2675,1.39,1.94,250.0,3.0,1.4,3000.0,150.0,
2676,1.28,1.25,50.0,1.0,1.4,3000.0,150.0,
2677,1.29,1.34,100.0,1.0,1.4,3000.0,150.0,
2678,1.33,1.46,150.0,2.0,1.4,3000.0,150.0,
2679,1.3,1.34,100.0,2.0,1.4,3000.0,150.0,
2680,1.3,1.34,100.0,3.0,1.4,3000.0,150.0,
2681,1.34,1.48,150.0,3.0,1.4,3000.0,150.0,
2682,1.34,1.5,150.0,4.0,1.4,3000.0,150.0,
2683,1.37,1.68,200.0,4.0,1.4,3000.0,150.0,
2684,1.39,1.93,250.0,4.0,1.4,3000.0,150.0,
2685,1.4,2.23,300.0,4.0,1.4,3000.0,150.0,
2686,1.29,1.22,0.0,0.0,1.45,3000.0,150.0,
2687,1.44,2.29,300.0,2.0,1.45,3000.0,150.0,
2688,1.44,2.25,300.0,3.0,1.45,3000.0,150.0,
2689,1.4,1.72,200.0,3.0,1.45,3000.0,150.0,
2690,1.4,1.77,200.0,2.0,1.45,3000.0,150.0,
2691,1.42,1.96,250.0,2.0,1.45,3000.0,150.0,
2692,1.42,1.96,250.0,3.0,1.45,3000.0,150.0,
2693,1.33,1.31,50.0,1.0,1.45,3000.0,150.0,
2694,1.35,1.39,100.0,1.0,1.45,3000.0,150.0,
2695,1.37,1.48,150.0,2.0,1.45,3000.0,150.0,
2696,1.35,1.4,100.0,2.0,1.45,3000.0,150.0,
2697,1.35,1.4,100.0,3.0,1.45,3000.0,150.0,
2698,1.37,1.5,150.0,3.0,1.45,3000.0,150.0,
2699,1.37,1.52,150.0,4.0,1.45,3000.0,150.0,
2700,1.4,1.69,200.0,4.0,1.45,3000.0,150.0,
2701,1.42,1.96,250.0,4.0,1.45,3000.0,150.0,
2702,1.45,2.24,300.0,4.0,1.45,3000.0,150.0,
2703,1.35,1.27,0.0,0.0,1.5,3000.0,150.0,
2704,1.5,2.3,300.0,2.0,1.5,3000.0,150.0,
2705,1.51,2.27,300.0,3.0,1.5,3000.0,150.0,
2706,1.43,1.74,200.0,3.0,1.5,3000.0,150.0,
2707,1.43,1.78,200.0,2.0,1.5,3000.0,150.0,
2708,1.45,1.97,250.0,2.0,1.5,3000.0,150.0,
2709,1.46,1.97,250.0,3.0,1.5,3000.0,150.0,
2710,1.37,1.36,50.0,1.0,1.5,3000.0,150.0,
2711,1.38,1.43,100.0,1.0,1.5,3000.0,150.0,
2712,1.4,1.51,150.0,2.0,1.5,3000.0,150.0,
2713,1.38,1.43,100.0,2.0,1.5,3000.0,150.0,
2714,1.38,1.42,100.0,3.0,1.5,3000.0,150.0,
2715,1.4,1.52,150.0,3.0,1.5,3000.0,150.0,
2716,1.4,1.54,150.0,4.0,1.5,3000.0,150.0,
2717,1.43,1.71,200.0,4.0,1.5,3000.0,150.0,
2718,1.46,1.97,250.0,4.0,1.5,3000.0,150.0,
2719,1.51,2.25,300.0,4.0,1.5,3000.0,150.0,
2720,1.4,1.32,0.0,0.0,1.55,3000.0,150.0,
2721,1.56,2.34,300.0,2.0,1.55,3000.0,150.0,
2722,1.56,2.3,300.0,3.0,1.55,3000.0,150.0,
2723,1.47,1.77,200.0,3.0,1.55,3000.0,150.0,
2724,1.47,1.81,200.0,2.0,1.55,3000.0,150.0,
2725,1.51,2.01,250.0,2.0,1.55,3000.0,150.0,
2726,1.52,2.01,250.0,3.0,1.55,3000.0,150.0,
2727,1.41,1.39,50.0,1.0,1.55,3000.0,150.0,
2728,1.42,1.45,100.0,1.0,1.55,3000.0,150.0,
2729,1.43,1.54,150.0,2.0,1.55,3000.0,150.0,
2730,1.42,1.45,100.0,2.0,1.55,3000.0,150.0,
2731,1.42,1.46,100.0,3.0,1.55,3000.0,150.0,
2732,1.43,1.56,150.0,3.0,1.55,3000.0,150.0,
2733,1.44,1.57,150.0,4.0,1.55,3000.0,150.0,
2734,1.48,1.73,200.0,4.0,1.55,3000.0,150.0,
2735,1.52,2.01,250.0,4.0,1.55,3000.0,150.0,
2736,1.56,2.28,300.0,4.0,1.55,3000.0,150.0,
2737,1.43,1.37,0.0,0.0,1.6,3000.0,150.0,
2738,1.62,2.37,300.0,2.0,1.6,3000.0,150.0,
2739,1.62,2.34,300.0,3.0,1.6,3000.0,150.0,
2740,1.52,1.79,200.0,3.0,1.6,3000.0,150.0,
2741,1.52,1.84,200.0,2.0,1.6,3000.0,150.0,
2742,1.57,2.04,250.0,2.0,1.6,3000.0,150.0,
2743,1.57,2.04,250.0,3.0,1.6,3000.0,150.0,
2744,1.44,1.43,50.0,1.0,1.6,3000.0,150.0,
2745,1.46,1.5,100.0,1.0,1.6,3000.0,150.0,
2746,1.48,1.59,150.0,2.0,1.6,3000.0,150.0,
2747,1.46,1.5,100.0,2.0,1.6,3000.0,150.0,
2748,1.46,1.5,100.0,3.0,1.6,3000.0,150.0,
2749,1.48,1.6,150.0,3.0,1.6,3000.0,150.0,
2750,1.48,1.61,150.0,4.0,1.6,3000.0,150.0,
2751,1.52,1.76,200.0,4.0,1.6,3000.0,150.0,
2752,1.57,2.04,250.0,4.0,1.6,3000.0,150.0,
2753,1.62,2.31,300.0,4.0,1.6,3000.0,150.0,
2754,1.47,1.41,0.0,0.0,1.65,3000.0,150.0,
2755,1.67,2.4,300.0,2.0,1.65,3000.0,150.0,
2756,1.67,2.37,300.0,3.0,1.65,3000.0,150.0,
2757,1.56,1.83,200.0,3.0,1.65,3000.0,150.0,
2758,1.56,1.87,200.0,2.0,1.65,3000.0,150.0,
2759,1.63,2.08,250.0,2.0,1.65,3000.0,150.0,
2760,1.63,2.08,250.0,3.0,1.65,3000.0,150.0,
2761,1.48,1.48,50.0,1.0,1.65,3000.0,150.0,
2762,1.5,1.54,100.0,1.0,1.65,3000.0,150.0,
2763,1.53,1.62,150.0,2.0,1.65,3000.0,150.0,
2764,1.5,1.54,100.0,2.0,1.65,3000.0,150.0,
2765,1.5,1.54,100.0,3.0,1.65,3000.0,150.0,
2766,1.53,1.64,150.0,3.0,1.65,3000.0,150.0,
2767,1.53,1.65,150.0,4.0,1.65,3000.0,150.0,
2768,1.57,1.79,200.0,4.0,1.65,3000.0,150.0,
2769,1.64,2.08,250.0,4.0,1.65,3000.0,150.0,
2770,1.67,2.34,300.0,4.0,1.65,3000.0,150.0,
2771,1.51,1.45,0.0,0.0,1.7,3000.0,150.0,
2772,1.72,2.43,300.0,2.0,1.7,3000.0,150.0,
2773,1.72,2.4,300.0,3.0,1.7,3000.0,150.0,
2774,1.61,1.86,200.0,3.0,1.7,3000.0,150.0,
2775,1.61,1.9,200.0,2.0,1.7,3000.0,150.0,
2776,1.68,2.11,250.0,2.0,1.7,3000.0,150.0,
2777,1.68,2.11,250.0,3.0,1.7,3000.0,150.0,
2778,1.53,1.52,50.0,1.0,1.7,3000.0,150.0,
2779,1.55,1.58,100.0,1.0,1.7,3000.0,150.0,
2780,1.57,1.66,150.0,2.0,1.7,3000.0,150.0,
2781,1.54,1.57,100.0,2.0,1.7,3000.0,150.0,
2782,1.54,1.57,100.0,3.0,1.7,3000.0,150.0,
2783,1.58,1.68,150.0,3.0,1.7,3000.0,150.0,
2784,1.57,1.69,150.0,4.0,1.7,3000.0,150.0,
2785,1.62,1.82,200.0,4.0,1.7,3000.0,150.0,
2786,1.69,2.12,250.0,4.0,1.7,3000.0,150.0,
2787,1.72,2.37,300.0,4.0,1.7,3000.0,150.0,
2788,1.56,1.5,0.0,0.0,1.75,3000.0,150.0,
2789,1.76,2.46,300.0,2.0,1.75,3000.0,150.0,
2790,1.76,2.43,300.0,3.0,1.75,3000.0,150.0,
2791,1.67,1.89,200.0,3.0,1.75,3000.0,150.0,
2792,1.67,1.93,200.0,2.0,1.75,3000.0,150.0,
2793,1.74,2.15,250.0,2.0,1.75,3000.0,150.0,
2794,1.74,2.15,250.0,3.0,1.75,3000.0,150.0,
2795,1.57,1.57,50.0,1.0,1.75,3000.0,150.0,
2796,1.59,1.61,100.0,1.0,1.75,3000.0,150.0,
2797,1.62,1.7,150.0,2.0,1.75,3000.0,150.0,
2798,1.59,1.61,100.0,2.0,1.75,3000.0,150.0,
2799,1.59,1.61,100.0,3.0,1.75,3000.0,150.0,
2800,1.62,1.71,150.0,3.0,1.75,3000.0,150.0,
2801,1.62,1.73,150.0,4.0,1.75,3000.0,150.0,
2802,1.67,1.86,200.0,4.0,1.75,3000.0,150.0,
2803,1.74,2.15,250.0,4.0,1.75,3000.0,150.0,
2804,1.76,2.4,300.0,4.0,1.75,3000.0,150.0,
2805,1.61,1.56,0.0,0.0,1.8,3000.0,150.0,
2806,1.8,2.49,300.0,2.0,1.8,3000.0,150.0,
2807,1.8,2.46,300.0,3.0,1.8,3000.0,150.0,
2808,1.73,1.92,200.0,3.0,1.8,3000.0,150.0,
2809,1.73,1.96,200.0,2.0,1.8,3000.0,150.0,
2810,1.78,2.18,250.0,2.0,1.8,3000.0,150.0,
2811,1.78,2.18,250.0,3.0,1.8,3000.0,150.0,
2812,1.62,1.61,50.0,1.0,1.8,3000.0,150.0,
2813,1.63,1.65,100.0,1.0,1.8,3000.0,150.0,
2814,1.67,1.74,150.0,2.0,1.8,3000.0,150.0,
2815,1.63,1.65,100.0,2.0,1.8,3000.0,150.0,
2816,1.63,1.65,100.0,3.0,1.8,3000.0,150.0,
2817,1.68,1.75,150.0,3.0,1.8,3000.0,150.0,
2818,1.63,1.65,150.0,4.0,1.8,3000.0,150.0,
2819,1.73,1.88,200.0,4.0,1.8,3000.0,150.0,
2820,1.78,2.19,250.0,4.0,1.8,3000.0,150.0,
2821,1.8,2.42,300.0,4.0,1.8,3000.0,150.0,
2822,1.65,1.6,0.0,0.0,1.85,3000.0,150.0,
2823,1.85,2.53,300.0,2.0,1.85,3000.0,150.0,
2824,1.85,2.5,300.0,3.0,1.85,3000.0,150.0,
2825,1.78,1.95,200.0,3.0,1.85,3000.0,150.0,
2826,1.78,1.98,200.0,2.0,1.85,3000.0,150.0,
2827,1.82,2.21,250.0,2.0,1.85,3000.0,150.0,
2828,1.82,2.21,250.0,3.0,1.85,3000.0,150.0,
2829,1.66,1.63,50.0,1.0,1.85,3000.0,150.0,
2830,1.68,1.69,100.0,1.0,1.85,3000.0,150.0,
2831,1.73,1.78,150.0,2.0,1.85,3000.0,150.0,
2832,1.68,1.69,100.0,2.0,1.85,3000.0,150.0,
2833,1.69,1.69,100.0,3.0,1.85,3000.0,150.0,
2834,1.73,1.8,150.0,3.0,1.85,3000.0,150.0,
2835,1.73,1.81,150.0,4.0,1.85,3000.0,150.0,
2836,1.78,1.91,200.0,4.0,1.85,3000.0,150.0,
2837,1.82,2.22,250.0,4.0,1.85,3000.0,150.0,
2838,1.85,2.46,300.0,4.0,1.85,3000.0,150.0,
2839,1.69,1.63,0.0,0.0,1.9,3000.0,150.0,
2840,1.89,2.57,300.0,2.0,1.9,3000.0,150.0,
2841,1.89,2.54,300.0,3.0,1.9,3000.0,150.0,
2842,1.83,1.98,200.0,3.0,1.9,3000.0,150.0,
2843,1.83,2.01,200.0,2.0,1.9,3000.0,150.0,
2844,1.86,2.24,250.0,2.0,1.9,3000.0,150.0,
2845,1.86,2.25,250.0,3.0,1.9,3000.0,150.0,
2846,1.7,1.69,50.0,1.0,1.9,3000.0,150.0,
2847,1.74,1.74,100.0,1.0,1.9,3000.0,150.0,
2848,1.78,1.82,150.0,2.0,1.9,3000.0,150.0,
2849,1.75,1.74,100.0,2.0,1.9,3000.0,150.0,
2850,1.75,1.74,100.0,3.0,1.9,3000.0,150.0,
2851,1.78,1.84,150.0,3.0,1.9,3000.0,150.0,
2852,1.79,1.85,150.0,4.0,1.9,3000.0,150.0,
2853,1.83,1.94,200.0,4.0,1.9,3000.0,150.0,
2854,1.86,2.25,250.0,4.0,1.9,3000.0,150.0,
2855,1.89,2.51,300.0,4.0,1.9,3000.0,150.0,
2856,1.17,1.21,0.0,0.0,1.25,880.0,250.0,
2857,1.34,2.32,300.0,2.0,1.25,880.0,250.0,
2858,1.34,2.29,300.0,3.0,1.25,880.0,250.0,
2859,1.3,1.75,200.0,3.0,1.25,880.0,250.0,
2860,1.3,1.81,200.0,2.0,1.25,880.0,250.0,
2861,1.33,1.99,250.0,2.0,1.25,880.0,250.0,
